semestre,codigo,disciplina,turma,turma_url,docente,horario,padrao_dias,vagas,inscritos
2024/1,GAN00167,MATEMÁTICA DISCRETA,A1,/graduacao/quadrodehorarios/turmas/100000396807,Jorge Petrucio Viana,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,50,29
2024/1,GAN00167,MATEMÁTICA DISCRETA,B1,/graduacao/quadrodehorarios/turmas/100000396806,Helton de Oliveira da Silva Leal,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,12,49
2024/1,GAN00167,MATEMÁTICA DISCRETA,C1,/graduacao/quadrodehorarios/turmas/100000396805,Jones Colombo,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,20,45
2024/1,TCC00330,MODELAGEM DE PROCESSOS DE NEGÓCIOS,A1,/graduacao/quadrodehorarios/turmas/100000398121,Flavio Luiz Seixas,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,49,42
2024/1,STA00267,MODELOS DE GESTÃO CONTEMPORÂNEA,P1,/graduacao/quadrodehorarios/turmas/100000390970,Carla Guimaraes Ferreira,Qui 18:00-22:00,Qui,80,72
2024/1,TCC00306,MÉTODOS NUMÉRICOS,A1,/graduacao/quadrodehorarios/turmas/100000398120,Pedro Cortez Fetter Lopes,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,60,55
2024/1,TCC00196,OTIMIZAÇÃO COMBINATÓRIA,A1,/graduacao/quadrodehorarios/turmas/100000398561,Yuri Abitbol de Menezes Frota,Ter 16:00-20:00,Ter,15,2
2024/1,TCC00318,PESQUISA OPERACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000398122,Luiz Satoru Ochi,Seg 09:00-11:00; Qua 11:00-13:00,Seg-Qua,40,25
2024/1,TCC00307,PROGRAMAÇÃO CIENTÍFICA,A1,/graduacao/quadrodehorarios/turmas/100000398124,Ricardo Leiderman,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,69,62
2024/1,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000398125,Luis Antonio Brasil Kowada,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,4,37
2024/1,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,B1,/graduacao/quadrodehorarios/turmas/100000398173,Yuri Abitbol de Menezes Frota,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,2,34
2024/1,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,D1,/graduacao/quadrodehorarios/turmas/100000399536,Dante Corbucci Filho,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,41,14
2024/1,TCC00347,PROGRAMAÇÃO ESTRUTURADA,A1,/graduacao/quadrodehorarios/turmas/100000398126,Patrick Barbosa Moratori,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,52,40
2024/1,TCC00347,PROGRAMAÇÃO ESTRUTURADA,B1,/graduacao/quadrodehorarios/turmas/100000398127,Isabel Cristina Mello Rosseti,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,61,16
2024/1,TCC00347,PROGRAMAÇÃO ESTRUTURADA,C1,/graduacao/quadrodehorarios/turmas/100000398155,Aline Marins Paes Carvalho,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,50,33
2024/1,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,A1,/graduacao/quadrodehorarios/turmas/100000398128,Anselmo Antunes Montenegro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,48,20
2024/1,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,B1,/graduacao/quadrodehorarios/turmas/100000398160,Igor Machado Coelho,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,47,37
2024/1,TCC00328,PROGRAMAÇÃO ORIENTADA A OBJETOS,C1,/graduacao/quadrodehorarios/turmas/100000398129,Carlos Alberto Soares Ribeiro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,53,36
2024/1,TCC00312,PROJETO DE SOFTWARE,A1,/graduacao/quadrodehorarios/turmas/100000398131,Vania de Oliveira Neves,Seg 11:00-13:00; Sex 11:00-13:00,Seg-Sex,42,30
2024/1,TCC00312,PROJETO DE SOFTWARE,B1,/graduacao/quadrodehorarios/turmas/100000399466,Troy Costa Kohwalter,Seg 11:00-13:00; Sex 11:00-13:00,Seg-Sex,40,38
2024/1,TEC00209,PROPRIEDADE INDUSTRIAL,A1,/graduacao/quadrodehorarios/turmas/100000391674,Luis Gustavo Zelaya Cruz,Sex 14:00-18:00,Sex,73,57
2024/1,TEC00209,PROPRIEDADE INDUSTRIAL,B1,/graduacao/quadrodehorarios/turmas/100000391701,Luis Gustavo Zelaya Cruz,Sex 08:00-12:00,Sex,70,42
2024/1,SDV00143,PROPRIEDADE INTELECTUAL,P1,/graduacao/quadrodehorarios/turmas/100000398861,Marcella da Costa Moreira de Paiva,Ter 18:00-20:00; Ter 20:00-22:00,Ter,73,64
2024/1,TCC00313,REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000398134,Celio Vinicius Neves de Albuquerque,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,42,39
2024/1,TCC00314,REDES DE COMPUTADORES II,A1,/graduacao/quadrodehorarios/turmas/100000398135,Debora Christina Muchaluat Saade,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,43,16
2024/1,TCC00341,SEGURANÇA DA INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000398136,Igor Machado Coelho,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,64,62
2024/1,TCC00315,SISTEMAS DISTRIBUÍDOS,A1,/graduacao/quadrodehorarios/turmas/100000398156,Flavia Coimbra Delicato,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,40,37
2024/1,TCC00316,SISTEMAS OPERACIONAIS,A1,/graduacao/quadrodehorarios/turmas/100000398137,Maria Cristina Silva Boeres,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,60,43
2024/1,GSO00101,SOCIOLOGIA DAS RELACOES RACIAIS,G1,/graduacao/quadrodehorarios/turmas/100000396540,Flavia Mateus Rios,Sex 18:00-22:00,Sex,64,45
2024/1,TCC00271,TÓPICOS EM  LINGUAGEM DE PROGRAMAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000398569,Patrick Barbosa Moratori,Seg 14:00-16:00; Ter 14:00-16:00,Seg-Ter,40,38
2024/1,TCC00244,TÓPICOS EM BANCO DE DADOS I,A1,/graduacao/quadrodehorarios/turmas/100000398559,Vanessa Braganholo Murta,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,30,2
2024/1,TCC00245,TÓPICOS EM BANCO DE DADOS II,A1,/graduacao/quadrodehorarios/turmas/100000398919,Daniel Cardoso Moraes de Oliveira,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,30,13
2024/1,TCC00242,TÓPICOS EM COMPUTAÇÃO II,A1,/graduacao/quadrodehorarios/turmas/100000398429,Esteban Walter Gonzalez Clua,Qui 09:00-13:00,Qui,20,14
2024/1,TCC00262,TÓPICOS EM INFORMÁTICA NA EDUCAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000398566,Isabel Leite Cafezeiro,Qua 09:00-13:00,Qua,20,20
2024/1,TCC00259,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL I,A1,/graduacao/quadrodehorarios/turmas/100000398565,Mariza Ferro,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,28,12
2024/1,TCC00261,TÓPICOS EM INTELIGÊNCIA ARTIFICIAL III,A1,/graduacao/quadrodehorarios/turmas/100000398557,Luiz Satoru Ochi,Seg 14:00-16:00; Qua 09:00-11:00,Seg-Qua,10,1
2024/1,TCC00274,TÓPICOS EM REDES DE COMPUTADORES I,A1,/graduacao/quadrodehorarios/turmas/100000398564,Celio Vinicius Neves de Albuquerque,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,10,6
2024/1,TCC00275,TÓPICOS EM REDES DE COMPUTADORES II,A1,/graduacao/quadrodehorarios/turmas/100000398554,Flavia Coimbra Delicato,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,14,4
2024/1,TCC00276,TÓPICOS EM REDES DE COMPUTADORES III,A1,/graduacao/quadrodehorarios/turmas/100000398568,Antonio Augusto de Aragao Rocha,Ter 18:00-22:00,Ter,50,4
2024/1,TCC00253,TÓPICOS ESPECIAIS EM SISTEMAS DE PROGRAMAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000398570,Flavia Cristina Bernardini,Sex 18:00-22:00,Sex,38,24
2024/1,TCC00254,TÓPICOS ESPECIAIS EM SISTEMAS DE PROGRAMAÇÃO II,A1,/graduacao/quadrodehorarios/turmas/100000398558,Luis Antonio Brasil Kowada,Sex 09:00-13:00,Sex,28,20
2024/1,TCC00255,TÓPICOS ESPECIAIS EM SISTEMAS DE PROGRAMAÇÃO III,A1,/graduacao/quadrodehorarios/turmas/100000398562,Marcelo Fornazin,Seg 18:00-22:00,Seg,30,16
2024/1,TCC00202,"VISUALIZAÇÃO, SIMULAÇÃO E JOGOS DIGITAIS",A1,/graduacao/quadrodehorarios/turmas/100000400036,Esteban Walter Gonzalez Clua,Qui 09:00-13:00,Qui,1,1
2024/1,GAN00140,ÁLGEBRA LINEAR,A1,/graduacao/quadrodehorarios/turmas/100000398537,Claudia Ossanai,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,39
2024/1,GAN00140,ÁLGEBRA LINEAR,B1,/graduacao/quadrodehorarios/turmas/100000398538,Jose Koiller,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,48,39
2024/1,GAN00140,ÁLGEBRA LINEAR,C1,/graduacao/quadrodehorarios/turmas/100000398540,Bely Rodriguez Morales,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,33
2024/1,GAN00140,ÁLGEBRA LINEAR,D1,/graduacao/quadrodehorarios/turmas/100000398541,Sergio Jose Xavier de Mendonca,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,50,37
2024/1,GAN00140,ÁLGEBRA LINEAR,I1,/graduacao/quadrodehorarios/turmas/100000398548,Luiz Fernando de Souza Passos,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,60,29
2024/1,GAN00140,ÁLGEBRA LINEAR,K1,/graduacao/quadrodehorarios/turmas/100000398550,Slobodan Tanushevski,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,50,36
2024/1,GAN00140,ÁLGEBRA LINEAR,L1,/graduacao/quadrodehorarios/turmas/100000398551,Renata Pereira de Freitas,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,50,41
2024/1,GAN00140,ÁLGEBRA LINEAR,M1,/graduacao/quadrodehorarios/turmas/100000398542,Miriam Del Milagro Abdon,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,52,38
2024/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,A1,/graduacao/quadrodehorarios/turmas/100000405690,Marcos Costa Roboredo,Seg 09:00-13:00,Seg,41,10
2024/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,B1,/graduacao/quadrodehorarios/turmas/100000405656,Valdecy Pereira,Seg 14:00-18:00,Seg,41,24
2024/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,C1,/graduacao/quadrodehorarios/turmas/100000405669,Valdecy Pereira,Seg 18:00-22:00,Seg,46,42
2024/2,TEP00108,ADMINISTRAÇÃO APLICADA À ENGENHARIA,T1,/graduacao/quadrodehorarios/turmas/100000405670,Luiz Carlos Brasil de Brito Mello,Ter 09:00-13:00,Ter,45,19
2024/2,TCC00284,ALGORITMOS EM GRAFOS,A1,/graduacao/quadrodehorarios/turmas/100000405879,Fabio Protti,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,46,46
2024/2,TCC00285,ANÁLISE E PROJETO DE ALGORITMOS,A1,/graduacao/quadrodehorarios/turmas/100000411691,Luis Felipe Ignacio Cunha,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,64,60
2024/2,TCC00285,ANÁLISE E PROJETO DE ALGORITMOS,X1,/graduacao/quadrodehorarios/turmas/100000411692,Raquel de Souza Francisco Bravo,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,65,61
2024/2,TCC00286,ARQUITETURAS DE COMPUTADORES,A1,/graduacao/quadrodehorarios/turmas/100000411693,Eugene Francis Vinod Rebello,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,46,38
2024/2,TCC00286,ARQUITETURAS DE COMPUTADORES,B1,/graduacao/quadrodehorarios/turmas/100000411694,Simone de Lima Martins,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,46,44
2024/2,TCC00349,AVALIAÇÃO DE DESEMPENHO,A1,/graduacao/quadrodehorarios/turmas/100000411796,Antonio Augusto de Aragao Rocha,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,47,43
2024/2,TCC00287,BANCO DE DADOS I,A1,/graduacao/quadrodehorarios/turmas/100000411802,Vanessa Braganholo Murta,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,62,59
2024/2,TCC00288,BANCO DE DADOS II,A1,/graduacao/quadrodehorarios/turmas/100000411803,Rodrigo Salvador Monteiro,Sex 09:00-13:00,Sex,71,70
2024/2,TCC00288,BANCO DE DADOS II,X1,/graduacao/quadrodehorarios/turmas/100000411804,Daniel Cardoso Moraes de Oliveira,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,66,61
2024/2,TCC00194,BIOLOGIA COMPUTACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000408793,Helena Cristina da Gama Leitao,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,40,22
2024/2,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000402536,Alexandre Santos de La Vega,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,42,43
2024/2,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000402537,Joao Marcos Meirelles da Silva,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,42,42
2024/2,TCC00289,COMPILADORES,A1,/graduacao/quadrodehorarios/turmas/100000411808,Luis Antonio Brasil Kowada,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,45,39
2024/2,GSI00433,COMPORTAMENTO ORGANIZACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000407659,Hugo Leonardo Povoa Sandall,Ter 18:00-22:00,Ter,40,35
2024/2,GSI00433,COMPORTAMENTO ORGANIZACIONAL,A1,/graduacao/quadrodehorarios/turmas/100000407659,Anne Caroline Silva de Sousa,Ter 18:00-22:00,Ter,40,35
2024/2,TCC00317,COMPUTABILIDADE,A1,/graduacao/quadrodehorarios/turmas/100000408780,Mario Roberto Folhadela Benevides,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,7,6
2024/2,TCC00290,COMPUTAÇÃO E SOCIEDADE,A1,/graduacao/quadrodehorarios/turmas/100000411810,Jose Raphael Bokehi,Qui 11:00-13:00,Qui,46,42
2024/2,TCC00291,COMPUTAÇÃO GRÁFICA,A1,/graduacao/quadrodehorarios/turmas/100000411815,Marcos de Oliveira Lage Ferreira,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,46,44
2024/2,GMA00154,CÁLCULO 1,C2,/graduacao/quadrodehorarios/turmas/100000406207,Paula Balseiro,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,54,54
2024/2,GMA00154,CÁLCULO 1,C3,/graduacao/quadrodehorarios/turmas/100000406210,Omar Javier Solano Albornoz,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,48,43
2024/2,GMA00154,CÁLCULO 1,D9,/graduacao/quadrodehorarios/turmas/100000406317,Rodrigo Salomao,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,48,34
2024/2,GMA00154,CÁLCULO 1,E1,/graduacao/quadrodehorarios/turmas/100000406320,Luna Lima e Silva,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,54,51
2024/2,GMA00154,CÁLCULO 1,F1,/graduacao/quadrodehorarios/turmas/100000406385,Mario Olivero Marques da Silva,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,56,52
2024/2,GMA00154,CÁLCULO 1,G1,/graduacao/quadrodehorarios/turmas/100000406388,Mario Olivero Marques da Silva,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,46,32
2024/2,GMA00154,CÁLCULO 1,M1,/graduacao/quadrodehorarios/turmas/100000406395,Cristiane Ramos Ribeiro Argento,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,54,53
2024/2,GMA00154,CÁLCULO 1,N3,/graduacao/quadrodehorarios/turmas/100000406419,Alex Mauricio Zamudio Espinosa,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,55,55
2024/2,GMA00154,CÁLCULO 1,O3,/graduacao/quadrodehorarios/turmas/100000406427,Olivier Pierre Thom,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,47,42
2024/2,GMA00154,CÁLCULO 1,Q2,/graduacao/quadrodehorarios/turmas/100000406438,Wodson Mendson Ferreira Oliveira,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,49,37
2024/2,GMA00155,CÁLCULO 2,M9,/graduacao/quadrodehorarios/turmas/100000406727,Dennis Leonardo Becerra Hernandez,Ter 07:00-09:00; Qui 07:00-09:00,Ter-Qui,57,52
2024/2,GMA00155,CÁLCULO 2,N2,/graduacao/quadrodehorarios/turmas/100000406732,Denise de Oliveira Pinto,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,39,21
2024/2,GMA00155,CÁLCULO 2,O2,/graduacao/quadrodehorarios/turmas/100000406741,Denise de Oliveira Pinto,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,22,21
2024/2,GMA00155,CÁLCULO 2,P1,/graduacao/quadrodehorarios/turmas/100000406746,Begona Alarcon Cotillas,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,22,18
2024/2,GMA00155,CÁLCULO 2,P3,/graduacao/quadrodehorarios/turmas/100000406751,Pablo Andres Guarino Quinones,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,42,38
2024/2,GMA00155,CÁLCULO 2,Q1,/graduacao/quadrodehorarios/turmas/100000406760,Sergio Mariano Licanic,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,52,50
2024/2,GMA00155,CÁLCULO 2,R1,/graduacao/quadrodehorarios/turmas/100000406766,Sergio Mariano Licanic,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,60,53
2024/2,STA00168,DESENVOLVIMENTO DE PESSOAS,P1,/graduacao/quadrodehorarios/turmas/100000406557,Americo da Costa Ramos Filho,Ter 18:00-22:00,Ter,83,58
2024/2,TCC00226,DESENVOLVIMENTO WEB,A1,/graduacao/quadrodehorarios/turmas/100000411818,Carlos Alberto Soares Ribeiro,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,57,50
2024/2,TEP00109,ECONOMIA APLICADA À ENGENHARIA,T1,/graduacao/quadrodehorarios/turmas/100000405654,Marco Aurelio Cabral Pinto,Qua 18:00-22:00,Qua,45,19
2024/2,TCC00292,ENGENHARIA DE SOFTWARE I,A1,/graduacao/quadrodehorarios/turmas/100000411821,Leonardo Gresta Paulino Murta,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,58,50
2024/2,TCC00293,ENGENHARIA DE SOFTWARE II,A1,/graduacao/quadrodehorarios/turmas/100000411822,Leonardo Gresta Paulino Murta,Seg 07:00-09:00; Qua 07:00-09:00,Seg-Qua,51,36
2024/2,TEP00110,ENGENHARIA ECONÔMICA,B1,/graduacao/quadrodehorarios/turmas/100000405678,Silvia dos Reis Alcantara Duarte,Sex 07:00-09:00,Sex,44,23
2024/2,TEP00110,ENGENHARIA ECONÔMICA,C1,/graduacao/quadrodehorarios/turmas/100000405686,Silvia dos Reis Alcantara Duarte,Sex 09:00-11:00,Sex,44,32
2024/2,TEP00110,ENGENHARIA ECONÔMICA,D1,/graduacao/quadrodehorarios/turmas/100000405700,Silvia dos Reis Alcantara Duarte,Sex 11:00-13:00,Sex,23,15
2024/2,TEP00110,ENGENHARIA ECONÔMICA,E1,/graduacao/quadrodehorarios/turmas/100000405687,Silvia dos Reis Alcantara Duarte,Sex 14:00-16:00,Sex,25,4
2024/2,GET00177,ESTATÍSTICA BÁSICA,B1,/graduacao/quadrodehorarios/turmas/100000409433,Luz Amanda Melgar Santander,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,37,13
2024/2,GET00177,ESTATÍSTICA BÁSICA,C1,/graduacao/quadrodehorarios/turmas/100000409452,Estelina Serrano de Marins Capistrano,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,60,57
2024/2,GET00177,ESTATÍSTICA BÁSICA,G1,/graduacao/quadrodehorarios/turmas/100000409453,Anderson de Oliveira Calixto,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,60,21
2024/2,GET00177,ESTATÍSTICA BÁSICA,G1,/graduacao/quadrodehorarios/turmas/100000409453,Marcio Watanabe Alves de Souza,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,60,21
2024/2,GET00177,ESTATÍSTICA BÁSICA,I1,/graduacao/quadrodehorarios/turmas/100000409926,Marcio Watanabe Alves de Souza,Ter 18:00-20:00; Qui 18:00-20:00,Ter-Qui,60,41
2024/2,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITIMOS,A1,/graduacao/quadrodehorarios/turmas/100000411824,Isabel Cristina Mello Rosseti,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,51,31
2024/2,TCC00348,ESTRUTURAS DE DADOS E SEUS ALGORITIMOS,B1,/graduacao/quadrodehorarios/turmas/100000411826,Carlos Alberto de Jesus Martinhon,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,55,53
2024/2,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,A1,/graduacao/quadrodehorarios/turmas/100000411829,Eugene Francis Vinod Rebello,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,18,57
2024/2,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,B1,/graduacao/quadrodehorarios/turmas/100000411831,Maria Cristina Silva Boeres,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,14,50
2024/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,D1,/graduacao/quadrodehorarios/turmas/100000408694,Jose Roberto Linhares de Mattos,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,35,66
2024/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,E1,/graduacao/quadrodehorarios/turmas/100000408695,Leandro Colau Merlo,Ter 11:00-13:00; Qui 11:00-13:00,Ter-Qui,29,59
2024/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,G1,/graduacao/quadrodehorarios/turmas/100000408697,Raquel Ribeiro Barroso Portela,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,60,42
2024/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,G1,/graduacao/quadrodehorarios/turmas/100000408697,Andrey Soldatenkov,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,60,42
2024/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,Q1,/graduacao/quadrodehorarios/turmas/100000408744,Abigail Silva Duarte Folha,Ter 09:00-11:00; Qui 09:00-11:00,Ter-Qui,54,28
2024/2,GGM00137,FUNDAMENTOS DE CÁLCULO E GEOMETRIA,R1,/graduacao/quadrodehorarios/turmas/100000408757,Jiagang Yang,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,68,60
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,BC,/graduacao/quadrodehorarios/turmas/100000404989,Marcio Jorge Teles da Costa,Ter 11:00-13:00,Ter,24,23
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,BH,/graduacao/quadrodehorarios/turmas/100000404990,Evandro Vidor Lins de Mello,Sex 11:00-13:00,Sex,23,18
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,CE,/graduacao/quadrodehorarios/turmas/100000405041,Djalma Rosa Mendes Junior,Qui 14:00-16:00,Qui,24,24
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,DC,/graduacao/quadrodehorarios/turmas/100000405003,Carlos Enrique Navia Ojeda,Qua 16:00-18:00,Qua,23,21
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,DD,/graduacao/quadrodehorarios/turmas/100000405050,Carlos Enrique Navia Ojeda,Ter 16:00-18:00,Ter,24,22
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,EE,/graduacao/quadrodehorarios/turmas/100000405007,Tarik Pereira Cysne,Seg 18:00-20:00,Seg,24,23
2024/2,GFI00161,FÍSICA EXPERIMENTAL I,EE,/graduacao/quadrodehorarios/turmas/100000405007,Gabriel Bié Alves,Seg 18:00-20:00,Seg,24,23
2024/2,GFI00162,FÍSICA EXPERIMENTAL II,CD,/graduacao/quadrodehorarios/turmas/100000405021,Pedro Neto de Faria,Seg 14:00-16:00,Seg,24,17
2024/2,GFI00158,FÍSICA I,B3,/graduacao/quadrodehorarios/turmas/100000408891,Lindolff Thadeu Carneiro,Qua 11:00-13:00; Sex 11:00-13:00; Sab 08:00-10:00,Qua-Sex-Sab,89,71
2024/2,GFI00158,FÍSICA I,C1,/graduacao/quadrodehorarios/turmas/100000404939,Maria Emilia Xavier Guimaraes Lopes,Seg 14:00-16:00; Qua 14:00-16:00; Sab 08:00-10:00,Seg-Qua-Sab,100,94
2024/2,GFI00158,FÍSICA I,D1,/graduacao/quadrodehorarios/turmas/100000404953,Rodrigo Ferreira Sobreiro,Seg 16:00-18:00; Qua 16:00-18:00; Sab 08:00-10:00,Seg-Qua-Sab,100,88
2024/2,GFI00158,FÍSICA I,F1,/graduacao/quadrodehorarios/turmas/100000404940,Lindolff Thadeu Carneiro,Seg 20:00-22:00; Qua 20:00-22:00; Sab 08:00-10:00,Seg-Qua-Sab,96,53
2024/2,GFI00158,FÍSICA I,F1,/graduacao/quadrodehorarios/turmas/100000404940,Caio Vaz Pereira de Brito,Seg 20:00-22:00; Qua 20:00-22:00; Sab 08:00-10:00,Seg-Qua-Sab,96,53
2024/2,GFI00158,FÍSICA I,G1,/graduacao/quadrodehorarios/turmas/100000408892,Marcio Argollo Ferreira de Menezes,Qua 09:00-11:00; Sex 09:00-11:00; Sab 08:00-10:00,Qua-Sex-Sab,61,25
2024/2,GFI00159,FÍSICA II,D1,/graduacao/quadrodehorarios/turmas/100000404937,Newton Luiz Pires Mansur,Seg 16:00-18:00; Qua 16:00-18:00; Sab 11:00-13:00,Seg-Qua-Sab,92,64
2024/2,GFI00159,FÍSICA II,E1,/graduacao/quadrodehorarios/turmas/100000404958,Evandro Vidor Lins de Mello,Seg 18:00-20:00; Qua 18:00-20:00; Sab 11:00-13:00,Seg-Qua-Sab,72,44
2024/2,TEP00111,GERENCIAMENTO DE PROJETOS I,A1,/graduacao/quadrodehorarios/turmas/100000405701,Jose Rodrigues de Farias Filho,Ter 07:00-11:00,Ter,46,12
2024/2,TEP00111,GERENCIAMENTO DE PROJETOS I,B1,/graduacao/quadrodehorarios/turmas/100000405688,Ruben Huamanchumo Gutierrez,Qua 09:00-13:00,Qua,47,28
