semestre,codigo,disciplina,turma,turma_url,docentes,horario,padrao_dias,cursos_busca,compartilhada_busca_cc_si,codigos_cursos_com_vagas,compartilhada_vagas_cc_si,vagas,inscritos,vagas_cc,inscritos_cc,vagas_si,inscritos_si,vagas_outros_cursos,inscritos_outros_cursos,vagas_por_curso_json,fonte
2026-1,TEP00111,GERENCIAMENTO DE PROJETOS I,B1,/graduacao/quadrodehorarios/turmas/100000446629,,Qua 09:00-13:00,Qua,CC;SI,True,27;31;40;42;43;54;56;83;96,True,45,21,4,2,1,0,40,19,"[{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":14,""inscritos_vestibulando"":0,""inscritos"":14},{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-1,TEP00124,CIÊNCIA E TECNOLOGIA,T1,/graduacao/quadrodehorarios/turmas/100000446620,,Qui 14:00-18:00,Qui,SI,False,83;96,False,49,47,0,0,8,8,41,39,"[{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":41,""vagas_vestibulando"":0,""vagas"":41,""inscritos_regular"":39,""inscritos_vestibulando"":0,""inscritos"":39},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-1,TET00319,INTRODUÇÃO AO KIT DE DESENVOLVIMENTO ARDUINO I,AA,/graduacao/quadrodehorarios/turmas/100000439913,,Seg 18:00-20:00; Sab 09:00-11:00,Seg-Sab,CC,False,31;41,False,14,9,10,8,0,0,4,1,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-1,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000439881,,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,CC,False,31,False,45,34,45,34,0,0,0,0,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":42,""vagas_vestibulando"":3,""vagas"":45,""inscritos_regular"":34,""inscritos_vestibulando"":0,""inscritos"":34}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-1,TET00347,CIRCUITOS DIGITAIS PARA CIÊNCIA DA COMPUTAÇÃO,B1,/graduacao/quadrodehorarios/turmas/100000439882,,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,CC,False,31,False,47,40,47,40,0,0,0,0,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":44,""vagas_vestibulando"":3,""vagas"":47,""inscritos_regular"":39,""inscritos_vestibulando"":1,""inscritos"":40}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,A1,/graduacao/quadrodehorarios/turmas/100000463154,,Sab 14:00-18:00,Sab,SI,False,83,False,60,36,0,0,60,36,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":36,""inscritos_vestibulando"":0,""inscritos"":36}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,A2,/graduacao/quadrodehorarios/turmas/100000464701,,Sab 14:00-18:00,Sab,SI,False,83,False,1,1,0,0,1,1,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,D1,/graduacao/quadrodehorarios/turmas/100000464248,,Sab 14:00-18:00,Sab,SI,False,83,False,5,5,0,0,5,5,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,E1,/graduacao/quadrodehorarios/turmas/100000464252,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,F1,/graduacao/quadrodehorarios/turmas/100000464249,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,F2,/graduacao/quadrodehorarios/turmas/100000464250,,Sab 14:00-18:00,Sab,SI,False,83,False,1,1,0,0,1,1,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,G1,/graduacao/quadrodehorarios/turmas/100000464255,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,J1,/graduacao/quadrodehorarios/turmas/100000464699,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,L1,/graduacao/quadrodehorarios/turmas/100000464615,,Sab 14:00-18:00,Sab,SI,False,83,False,1,1,0,0,1,1,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,L2,/graduacao/quadrodehorarios/turmas/100000464700,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,M1,/graduacao/quadrodehorarios/turmas/100000464254,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,M2,/graduacao/quadrodehorarios/turmas/100000464613,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,M3,/graduacao/quadrodehorarios/turmas/100000464698,,Sab 14:00-18:00,Sab,SI,False,83,False,1,1,0,0,1,1,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,R1,/graduacao/quadrodehorarios/turmas/100000464251,,Sab 14:00-18:00,Sab,SI,False,83,False,5,5,0,0,5,5,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,R2,/graduacao/quadrodehorarios/turmas/100000464253,,Sab 14:00-18:00,Sab,SI,False,83,False,3,3,0,0,3,3,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00002,PROJETO DE APLICAÇÃO I,R3,/graduacao/quadrodehorarios/turmas/100000464614,,Sab 14:00-18:00,Sab,SI,False,83,False,2,2,0,0,2,2,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00003,PROJETO DE APLICAÇÃO II,A1,/graduacao/quadrodehorarios/turmas/100000463153,,Sab 08:00-12:00,Sab,SI,False,83,False,75,74,0,0,75,74,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":75,""vagas_vestibulando"":0,""vagas"":75,""inscritos_regular"":74,""inscritos_vestibulando"":0,""inscritos"":74}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00004,SEMINÁRIOS EM SISTEMAS DE INFORMAÇÃO,A1,/graduacao/quadrodehorarios/turmas/100000463152,,Sex 18:00-22:00,Sex,SI,False,31;83,True,71,66,2,1,69,65,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":8,""vagas_vestibulando"":61,""vagas"":69,""inscritos_regular"":6,""inscritos_vestibulando"":59,""inscritos"":65},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,CGI00005,ATIVIDADES COMPLEMENTARES II,A1,/graduacao/quadrodehorarios/turmas/100000463151,,Sab 12:00-14:00,Sab,SI,False,83,False,75,73,0,0,75,73,0,0,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":75,""vagas_vestibulando"":0,""vagas"":75,""inscritos_regular"":73,""inscritos_vestibulando"":0,""inscritos"":73}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00140,ÁLGEBRA LINEAR,B2,/graduacao/quadrodehorarios/turmas/100000463180,,Seg 09:00-11:00; Qua 09:00-11:00,Seg-Qua,CC,False,123;27;31;37;40;41;42;52;56,False,60,60,30,30,0,0,30,30,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":30,""vagas_vestibulando"":0,""vagas"":30,""inscritos_regular"":30,""inscritos_vestibulando"":0,""inscritos"":30},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""52"",""curso"":""Engenharia de Agronegócios(Volta Redonda)"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00140,ÁLGEBRA LINEAR,I2,/graduacao/quadrodehorarios/turmas/100000463187,,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,CC,False,25;27;31;37;40;41;42;50,False,60,35,36,12,0,0,24,23,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":31,""vagas_vestibulando"":5,""vagas"":36,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":14,""vagas_vestibulando"":0,""vagas"":14,""inscritos_regular"":14,""inscritos_vestibulando"":0,""inscritos"":14},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00140,ÁLGEBRA LINEAR,M2,/graduacao/quadrodehorarios/turmas/100000463191,,Ter 16:00-18:00; Qui 16:00-18:00,Ter-Qui,SI,False,25;27;38;40;41;50;83,False,60,58,0,0,4,3,56,55,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":31,""vagas_vestibulando"":0,""vagas"":31,""inscritos_regular"":30,""inscritos_vestibulando"":0,""inscritos"":30},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":18,""vagas_vestibulando"":0,""vagas"":18,""inscritos_regular"":18,""inscritos_vestibulando"":0,""inscritos"":18},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,B2,/graduacao/quadrodehorarios/turmas/100000463193,,Seg 16:00-18:00; Qua 16:00-18:00,Seg-Qua,SI,False,117;22;48;83;95,False,47,44,0,0,7,7,40,37,"[{""codigo_curso"":""48"",""curso"":""Biomedicina"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":25,""vagas_vestibulando"":0,""vagas"":25,""inscritos_regular"":25,""inscritos_vestibulando"":0,""inscritos"":25},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,D2,/graduacao/quadrodehorarios/turmas/100000463195,,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,SI,False,117;83,False,60,48,0,0,29,27,31,21,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":29,""vagas_vestibulando"":0,""vagas"":29,""inscritos_regular"":27,""inscritos_vestibulando"":0,""inscritos"":27},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":31,""vagas_vestibulando"":0,""vagas"":31,""inscritos_regular"":21,""inscritos_vestibulando"":0,""inscritos"":21}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,E2,/graduacao/quadrodehorarios/turmas/100000463196,,Seg 18:00-20:00; Qua 18:00-20:00,Seg-Qua,SI,False,22;23;83;86,False,50,2,0,0,6,0,44,2,"[{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":15,""vagas_vestibulando"":15,""vagas"":30,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":5,""vagas"":6,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""86"",""curso"":""Administração Pública"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,F2,/graduacao/quadrodehorarios/turmas/100000463197,,Seg 20:00-22:00; Qua 20:00-22:00,Seg-Qua,SI,False,23;83,False,61,56,0,0,31,31,30,25,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":31,""vagas_vestibulando"":0,""vagas"":31,""inscritos_regular"":31,""inscritos_vestibulando"":0,""inscritos"":31},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":30,""vagas_vestibulando"":0,""vagas"":30,""inscritos_regular"":25,""inscritos_vestibulando"":0,""inscritos"":25}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,A2,/graduacao/quadrodehorarios/turmas/100000463207,,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,CC,False,123;31;58,False,60,34,39,22,0,0,21,12,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":38,""vagas_vestibulando"":1,""vagas"":39,""inscritos_regular"":21,""inscritos_vestibulando"":1,""inscritos"":22},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":20,""vagas_vestibulando"":0,""vagas"":20,""inscritos_regular"":11,""inscritos_vestibulando"":0,""inscritos"":11},{""codigo_curso"":""58"",""curso"":""Filosofia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,B2,/graduacao/quadrodehorarios/turmas/100000463208,,Ter 14:00-16:00; Qui 14:00-16:00,Ter-Qui,CC,False,31;54;83,True,60,54,55,53,4,0,1,1,"[{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":55,""vagas_vestibulando"":0,""vagas"":55,""inscritos_regular"":53,""inscritos_vestibulando"":0,""inscritos"":53},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00167,MATEMÁTICA DISCRETA,B2,/graduacao/quadrodehorarios/turmas/100000463210,,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,CC,False,31,False,50,47,50,47,0,0,0,0,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":0,""vagas_vestibulando"":50,""vagas"":50,""inscritos_regular"":0,""inscritos_vestibulando"":47,""inscritos"":47}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GAN00167,MATEMÁTICA DISCRETA,C2,/graduacao/quadrodehorarios/turmas/100000463211,,Seg 14:00-16:00; Qua 14:00-16:00,Seg-Qua,CC,False,31,False,50,42,50,42,0,0,0,0,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":50,""vagas_vestibulando"":0,""vagas"":50,""inscritos_regular"":42,""inscritos_vestibulando"":0,""inscritos"":42}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
2026-2,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,C1,/graduacao/quadrodehorarios/turmas/100000458304,,Seg 11:00-13:00; Qua 11:00-13:00,Seg-Qua,SI,False,20;50;83;95,False,35,10,0,0,5,0,30,10,"[{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",Quadro de Horários UFF — páginas públicas de listagem e detalhe
