turma_id,semestre,codigo,dia,inicio,fim,sala_observada,laboratorio_observado,recursos_observados,observacao_fonte,requer_laboratorio,recursos_requeridos,requisito_fonte
2026-2-TCC00298-A1,2026-2,TCC00298,quarta,11:00,13:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00337-A1,2026-2,TCC00337,quinta,18:00,22:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00320-S1,2026-2,TCC00320,terca,14:00,16:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00320-S1,2026-2,TCC00320,quinta,14:00,16:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00320-T1,2026-2,TCC00320,terca,14:00,16:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00320-T1,2026-2,TCC00320,quinta,14:00,16:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00361-A1,2026-2,TCC00361,sexta,18:00,22:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00301-A-A/B-A,2026-2,TCC00301,terca,11:00,13:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00301-A-A/B-A,2026-2,TCC00301,quinta,11:00,13:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00344-A1,2026-2,TCC00344,segunda,07:00,09:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00344-A1,2026-2,TCC00344,quarta,07:00,09:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00346-A-A/C-A,2026-2,TCC00346,terca,16:00,18:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00346-A-A/C-A,2026-2,TCC00346,quinta,16:00,18:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00355-E-A,2026-2,TCC00355,segunda,20:00,22:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00355-E-A,2026-2,TCC00355,quarta,20:00,22:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00355-F-A,2026-2,TCC00355,segunda,20:00,22:00,L307,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00355-F-A,2026-2,TCC00355,quarta,20:00,22:00,L307,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00304-A1,2026-2,TCC00304,segunda,11:00,13:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00304-A1,2026-2,TCC00304,quarta,11:00,13:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00305-A1,2026-2,TCC00305,segunda,09:00,11:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00305-A1,2026-2,TCC00305,quarta,09:00,11:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00305-X1,2026-2,TCC00305,segunda,09:00,11:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00305-X1,2026-2,TCC00305,quarta,09:00,11:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-005-SEM-TURMA,2026-2,,segunda,09:00,11:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-005-SEM-TURMA,2026-2,,quarta,09:00,11:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-A1,2026-2,TCC00325,segunda,09:00,11:00,319,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-A1,2026-2,TCC00325,quarta,09:00,11:00,319,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-B1,2026-2,TCC00325,segunda,11:00,13:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-B1,2026-2,TCC00325,quarta,11:00,13:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-C1,2026-2,TCC00325,segunda,16:00,18:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-C1,2026-2,TCC00325,quarta,16:00,18:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-D1,2026-2,TCC00325,segunda,18:00,20:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-D1,2026-2,TCC00325,quarta,18:00,20:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-E1,2026-2,TCC00325,terca,11:00,13:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-E1,2026-2,TCC00325,quinta,11:00,13:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-F1,2026-2,TCC00325,terca,14:00,16:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-F1,2026-2,TCC00325,quinta,14:00,16:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-G1,2026-2,TCC00325,terca,16:00,18:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00325-G1,2026-2,TCC00325,quinta,16:00,18:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00306-A1,2026-2,TCC00306,terca,09:00,11:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00306-A1,2026-2,TCC00306,quinta,09:00,11:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00200-SEM-TURMA,2026-2,TCC00200,segunda,16:00,18:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00200-SEM-TURMA,2026-2,TCC00200,quarta,16:00,18:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00330-A1,2026-2,TCC00330,sexta,18:00,22:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00368-A1,2026-2,TCC00368,terca,20:00,22:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00368-A1,2026-2,TCC00368,quinta,20:00,22:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00318-A1,2026-2,TCC00318,terca,07:00,09:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00318-A1,2026-2,TCC00318,quinta,07:00,09:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00334-A1,2026-2,TCC00334,quarta,18:00,20:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00334-A1,2026-2,TCC00334,sexta,18:00,20:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00328-A1,2026-2,TCC00328,segunda,11:00,13:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00328-A1,2026-2,TCC00328,quarta,11:00,13:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00328-B1,2026-2,TCC00328,segunda,11:00,13:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00328-B1,2026-2,TCC00328,quarta,11:00,13:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00328-S1,2026-2,TCC00328,segunda,11:00,13:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00328-S1,2026-2,TCC00328,quarta,11:00,13:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00357-A1,2026-2,TCC00357,segunda,18:00,22:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00307-A1,2026-2,TCC00307,terca,07:00,09:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00307-A1,2026-2,TCC00307,quinta,07:00,09:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-D1,2026-2,TCC00326,segunda,16:00,18:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-D1,2026-2,TCC00326,quarta,16:00,18:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-D2,2026-2,TCC00326,segunda,16:00,18:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-D2,2026-2,TCC00326,quarta,16:00,18:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-D3,2026-2,TCC00326,segunda,16:00,18:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-D3,2026-2,TCC00326,quarta,16:00,18:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-E1,2026-2,TCC00326,segunda,18:00,20:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-E1,2026-2,TCC00326,quarta,18:00,20:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-E2,2026-2,TCC00326,segunda,18:00,20:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-E2,2026-2,TCC00326,quarta,18:00,20:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-F1,2026-2,TCC00326,terca,09:00,11:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-F1,2026-2,TCC00326,quinta,09:00,11:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-F2,2026-2,TCC00326,terca,09:00,11:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-F2,2026-2,TCC00326,quinta,09:00,11:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-F3,2026-2,TCC00326,terca,09:00,11:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-F3,2026-2,TCC00326,quinta,09:00,11:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-G1,2026-2,TCC00326,terca,11:00,13:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-G1,2026-2,TCC00326,quinta,11:00,13:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-G2,2026-2,TCC00326,terca,11:00,13:00,308,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-G2,2026-2,TCC00326,quinta,11:00,13:00,308,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-G3,2026-2,TCC00326,terca,11:00,13:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-G3,2026-2,TCC00326,quinta,11:00,13:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-H1,2026-2,TCC00326,terca,14:00,16:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-H1,2026-2,TCC00326,quinta,14:00,16:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-H3,2026-2,TCC00326,terca,14:00,16:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-H3,2026-2,TCC00326,quinta,14:00,16:00,308,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-J1,2026-2,TCC00326,terca,16:00,18:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-J1,2026-2,TCC00326,quinta,16:00,18:00,L302,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-J2,2026-2,TCC00326,terca,16:00,18:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-J2,2026-2,TCC00326,quinta,16:00,18:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-J3,2026-2,TCC00326,terca,16:00,18:00,204,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00326-J3,2026-2,TCC00326,quinta,16:00,18:00,204,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00308-A1,2026-2,TCC00308,segunda,16:00,18:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00308-A1,2026-2,TCC00308,quarta,16:00,18:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00366-A1,2026-2,TCC00366,segunda,18:00,20:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00366-A1,2026-2,TCC00366,quarta,18:00,20:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00308-B1,2026-2,TCC00308,segunda,16:00,18:00,308,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00308-B1,2026-2,TCC00308,quarta,16:00,18:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00366-B1,2026-2,TCC00366,segunda,18:00,20:00,308,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00366-B1,2026-2,TCC00366,quarta,18:00,20:00,308,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00356-A1,2026-2,TCC00356,segunda,20:00,22:00,L303,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00356-A1,2026-2,TCC00356,quarta,20:00,22:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00356-B1,2026-2,TCC00356,segunda,18:00,20:00,L303,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00356-B1,2026-2,TCC00356,quarta,18:00,20:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00347-A1,2026-2,TCC00347,terca,09:00,11:00,L306,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00347-A1,2026-2,TCC00347,quinta,09:00,11:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00347-B1,2026-2,TCC00347,terca,14:00,16:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00347-B1,2026-2,TCC00347,quinta,14:00,16:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00196-SEM-TURMA,2026-2,TCC00196,sexta,14:00,18:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00335-A1,2026-2,TCC00335,segunda,20:00,22:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00335-A1,2026-2,TCC00335,quarta,20:00,22:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00312-A1,2026-2,TCC00312,segunda,11:00,13:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00312-A1,2026-2,TCC00312,quarta,11:00,13:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00338-A1,2026-2,TCC00338,terca,20:00,22:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00338-A1,2026-2,TCC00338,quinta,20:00,22:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00365-A1,2026-2,TCC00365,segunda,18:00,20:00,L304,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00365-A1,2026-2,TCC00365,quarta,18:00,20:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00359-A1,2026-2,TCC00359,quarta,20:00,22:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00359-A1,2026-2,TCC00359,sexta,20:00,22:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00313-A1,2026-2,TCC00313,terca,09:00,11:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00313-A1,2026-2,TCC00313,quinta,09:00,11:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00314-A1,2026-2,TCC00314,terca,11:00,13:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00314-A1,2026-2,TCC00314,quinta,11:00,13:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-006-SEM-TURMA,2026-2,,quinta,18:00,22:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00341-A1,2026-2,TCC00341,segunda,20:00,22:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00341-A1,2026-2,TCC00341,quarta,20:00,22:00,206,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00358-A1,2026-2,TCC00358,quinta,18:00,22:00,319,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00358-B1,2026-2,TCC00358,quinta,18:00,22:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00315-A1,2026-2,TCC00315,terca,09:00,11:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00315-A1,2026-2,TCC00315,quinta,09:00,11:00,215,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-007-SEM-TURMA,2026-2,,quarta,09:00,13:00,306,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00362-A1,2026-2,TCC00362,terca,18:00,22:00,204,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00316-A1,2026-2,TCC00316,terca,11:00,13:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00316-A1,2026-2,TCC00316,quinta,11:00,13:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-008-SEM-TURMA,2026-2,,terca,18:00,20:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-008-SEM-TURMA,2026-2,,quinta,18:00,20:00,202,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-009-SEM-TURMA,2026-2,,terca,09:00,11:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-SEM-CODIGO-009-SEM-TURMA,2026-2,,quinta,09:00,11:00,213,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00234-SEM-TURMA,2026-2,TCC00234,segunda,09:00,11:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00234-SEM-TURMA,2026-2,TCC00234,quarta,09:00,11:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00237-A1,2026-2,TCC00237,segunda,18:00,20:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00237-A1,2026-2,TCC00237,quarta,18:00,20:00,L305,True,laboratorio,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00245-SEM-TURMA,2026-2,TCC00245,segunda,18:00,20:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00245-SEM-TURMA,2026-2,TCC00245,sexta,20:00,22:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00241-A1,2026-2,TCC00241,terca,18:00,20:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00241-A1,2026-2,TCC00241,quinta,18:00,20:00,217,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00242-SEM-TURMA,2026-2,TCC00242,segunda,11:00,13:00,313,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00242-SEM-TURMA,2026-2,TCC00242,quarta,11:00,13:00,313,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00243-SEM-TURMA,2026-2,TCC00243,terca,09:00,11:00,304,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00243-SEM-TURMA,2026-2,TCC00243,quinta,09:00,11:00,304,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00252-SEM-TURMA,2026-2,TCC00252,segunda,16:00,18:00,204,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00252-SEM-TURMA,2026-2,TCC00252,quarta,16:00,18:00,302,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00259-SEM-TURMA,2026-2,TCC00259,segunda,16:00,18:00,313,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00259-SEM-TURMA,2026-2,TCC00259,quarta,16:00,18:00,313,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00367-SEM-TURMA,2026-2,TCC00367,sexta,14:00,18:00,321,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00271-SEM-TURMA,2026-2,TCC00271,segunda,16:00,18:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TCC00271-SEM-TURMA,2026-2,TCC00271,quarta,16:00,18:00,404B,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TIC10005-SEM-TURMA,2026-2,TIC10005,terca,11:00,13:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
2026-2-TIC10005-SEM-TURMA,2026-2,TIC10005,quinta,11:00,13:00,317,False,,tipo_da_sala_inferido_exclusivamente_do_prefixo_observado,,,não disponível nos PDFs
