turma_id,semestre,codigo,disciplina_pdf,turma_pdf,turma_web,turma_url,metodo_vinculo,docentes_web,horario_web,cursos_busca,codigos_cursos_com_vagas,vagas,inscritos,vagas_cc,inscritos_cc,vagas_si,inscritos_si,vagas_outros_cursos,inscritos_outros_cursos,compartilhada_vagas_cc_si,curriculos,grupos_curriculares,compartilhada_curriculos_cc_si,obrigatoria,vagas_por_curso_json,fonte
2026-2-TCC00243-SEM-TURMA,2026-2,TCC00243,TÓPICOS EM COMPUTAÇÃO III - ALGORITMOS E COMPLEXIDADE DE PROBLEMAS (GRAD. E PÓS),,A1,/graduacao/quadrodehorarios/turmas/100000462773,encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC;SI,20;31;83,18,7,10,7,5,0,3,0,True,CC;SI,CC-OPT;SI-OPT,True,False,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00245-SEM-TURMA,2026-2,TCC00245,TÓPICOS EM BANCO DE DADOS II - RASTREABILIDADE E GOVERNANÇA DE DADOS (GRAD. E PÓS),,A1,/graduacao/quadrodehorarios/turmas/100000462771,encontros_exatos,,Seg 18:00-20:00; Sex 20:00-22:00,CC;SI,31;83,19,16,15,13,4,3,0,0,True,CC;SI,CC-OPT;SI-OPT,True,False,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":13,""inscritos_vestibulando"":0,""inscritos"":13},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00252-SEM-TURMA,2026-2,TCC00252,TÓPICOS EM ENG DE SOFTWARE III - IA GENERATIVA (GRAD. E PÓS),,A1,/graduacao/quadrodehorarios/turmas/100000462770,encontros_exatos,,Seg 16:00-18:00; Qua 16:00-18:00,CC;SI,31;83,16,15,13,13,3,2,0,0,True,CC;SI,CC-OPT;SI-OPT,True,False,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":13,""vagas_vestibulando"":0,""vagas"":13,""inscritos_regular"":13,""inscritos_vestibulando"":0,""inscritos"":13},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00259-SEM-TURMA,2026-2,TCC00259,TÓPICOS EM IA I - APRENDIZADO PROFUNDO (GRAD. E PÓS),,A1,/graduacao/quadrodehorarios/turmas/100000462769,encontros_exatos,,Seg 16:00-18:00; Qua 16:00-18:00,CC,31,40,17,40,17,0,0,0,0,False,CC;SI,CC-OPT;SI-OPT,True,False,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":40,""vagas_vestibulando"":0,""vagas"":40,""inscritos_regular"":17,""inscritos_vestibulando"":0,""inscritos"":17}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00265-SEM-TURMA,2026-2,TCC00265,TÓPICOS EM INTERFACE HOMEM MÁQUINA (GRAD. E PÓS),,A1,/graduacao/quadrodehorarios/turmas/100000462768,encontros_exatos,,Seg 16:00-18:00; Qua 16:00-18:00,CC;SI,31;83,10,5,5,3,5,2,0,0,True,CC;SI,CC-OPT;SI-OPT,True,False,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00271-SEM-TURMA,2026-2,TCC00271,TÓPICOSS EM LINGUAGEM DE PROGRAMAÇÃO I - LÓGICA NEBULOSA (GRAD. E PÓS),,A1,/graduacao/quadrodehorarios/turmas/100000462779,encontros_exatos,,Seg 16:00-18:00; Qua 16:00-18:00,CC;SI,31;83,30,30,20,20,10,10,0,0,True,CC;SI,CC-OPT;SI-OPT,True,False,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":20,""vagas_vestibulando"":0,""vagas"":20,""inscritos_regular"":20,""inscritos_vestibulando"":0,""inscritos"":20},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00284-A1,2026-2,TCC00284,ALGORITMOS EM GRAFOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000457653,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC,31,60,60,60,60,0,0,0,0,False,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00285-A1,2026-2,TCC00285,ANÁLISE E PROJETO DE ALGORITMOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000457654,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31,50,50,50,50,0,0,0,0,False,CC,CC-P5,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":50,""vagas_vestibulando"":0,""vagas"":50,""inscritos_regular"":50,""inscritos_vestibulando"":0,""inscritos"":50}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00285-X1,2026-2,TCC00285,ANÁLISE E PROJETO DE ALGORITMOS,X1,X1,/graduacao/quadrodehorarios/turmas/100000464007,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31,45,25,45,25,0,0,0,0,False,CC,CC-P5,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":45,""vagas_vestibulando"":0,""vagas"":45,""inscritos_regular"":25,""inscritos_vestibulando"":0,""inscritos"":25}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00286-A1,2026-2,TCC00286,ARQUITETURAS DE COMPUTADORES,A1,A1,/graduacao/quadrodehorarios/turmas/100000457655,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC,31,50,50,50,50,0,0,0,0,False,CC,CC-P3,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":50,""vagas_vestibulando"":0,""vagas"":50,""inscritos_regular"":50,""inscritos_vestibulando"":0,""inscritos"":50}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00286-B1,2026-2,TCC00286,ARQUITETURAS DE COMPUTADORES,B1,B1,/graduacao/quadrodehorarios/turmas/100000457656,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC,31;37;60,50,47,48,45,0,0,2,2,False,CC,CC-P3,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":46,""vagas_vestibulando"":2,""vagas"":48,""inscritos_regular"":43,""inscritos_vestibulando"":2,""inscritos"":45},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""60"",""curso"":""Ciência da Computação(Rio das Ostras)"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00287-A1,2026-2,TCC00287,BANCO DE DADOS I,A1,A1,/graduacao/quadrodehorarios/turmas/100000457659,turma_e_encontros_exatos,,Ter 07:00-09:00; Qui 07:00-09:00,CC,20;27;31;41;42;54,60,57,52,52,0,0,8,5,False,CC,CC-P4,False,True,"[{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":52,""vagas_vestibulando"":0,""vagas"":52,""inscritos_regular"":52,""inscritos_vestibulando"":0,""inscritos"":52}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00288-A1,2026-2,TCC00288,BANCO DE DADOS II,A1,A1,/graduacao/quadrodehorarios/turmas/100000457660,turma_e_encontros_exatos,,Seg 07:00-09:00; Qua 07:00-09:00,CC,31;97,61,61,60,60,0,0,1,1,False,CC,CC-P5,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60},{""codigo_curso"":""97"",""curso"":""Disciplina Isolada"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00289-A1,2026-2,TCC00289,COMPILADORES,A1,A1,/graduacao/quadrodehorarios/turmas/100000457661,turma_e_encontros_exatos,,Seg 09:00-11:00; Qua 09:00-11:00,CC,27;31,60,53,59,53,0,0,1,0,False,CC,CC-P7,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":59,""vagas_vestibulando"":0,""vagas"":59,""inscritos_regular"":53,""inscritos_vestibulando"":0,""inscritos"":53},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00290-A1,2026-2,TCC00290,COMPUTAÇÃO E SOCIEDADE,A1,A1,/graduacao/quadrodehorarios/turmas/100000457761,turma_e_encontros_exatos,,Qui 11:00-13:00,CC,31,55,54,55,54,0,0,0,0,False,CC,CC-P8,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":55,""vagas_vestibulando"":0,""vagas"":55,""inscritos_regular"":54,""inscritos_vestibulando"":0,""inscritos"":54}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00291-A1,2026-2,TCC00291,COMPUTAÇÃO GRÁFICA,A1,A1,/graduacao/quadrodehorarios/turmas/100000457763,turma_e_encontros_exatos,,Seg 11:00-13:00; Qua 11:00-13:00,CC,20;31;83,62,61,60,60,1,0,1,1,True,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00292-A1,2026-2,TCC00292,ENGENHARIA DE SOFTWARE I,A1,A1,/graduacao/quadrodehorarios/turmas/100000462002,turma_e_encontros_exatos,,Seg 09:00-11:00; Qua 09:00-11:00,CC,31,60,60,60,60,0,0,0,0,False,CC,CC-P4,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00293-A1,2026-2,TCC00293,ENGENHARIA DE SOFTWARE II,A1,A1,/graduacao/quadrodehorarios/turmas/100000462003,turma_e_encontros_exatos,,Seg 07:00-09:00; Qua 07:00-09:00,CC,31;83,60,60,55,55,5,5,0,0,True,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":55,""vagas_vestibulando"":0,""vagas"":55,""inscritos_regular"":55,""inscritos_vestibulando"":0,""inscritos"":55},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00296-A1,2026-2,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,A1,A1,/graduacao/quadrodehorarios/turmas/100000462015,turma_e_encontros_exatos,,Ter 07:00-09:00; Qui 07:00-09:00,CC,123;25;31;41,52,38,21,15,0,0,31,23,False,CC,CC-P1,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":21,""vagas_vestibulando"":0,""vagas"":21,""inscritos_regular"":15,""inscritos_vestibulando"":0,""inscritos"":15},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":8,""vagas_vestibulando"":20,""vagas"":28,""inscritos_regular"":5,""inscritos_vestibulando"":17,""inscritos"":22},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00296-B1,2026-2,TCC00296,FUNDAMENTOS DE ARQUITETURAS DE COMPUTADORES,B1,B1,/graduacao/quadrodehorarios/turmas/100000462020,turma_e_encontros_exatos,,Ter 14:00-16:00; Qui 14:00-16:00,CC,123;25;31;40;41,57,56,53,52,0,0,4,4,False,CC,CC-P1,False,True,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":8,""vagas_vestibulando"":45,""vagas"":53,""inscritos_regular"":7,""inscritos_vestibulando"":45,""inscritos"":52},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":0,""vagas_vestibulando"":1,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":1,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00297-A1,2026-2,TCC00297,INTELIGÊNCIA ARTIFICIAL,A1,A1,/graduacao/quadrodehorarios/turmas/100000462039,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31;37,61,28,60,27,0,0,1,1,False,CC,CC-P7,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":27,""inscritos_vestibulando"":0,""inscritos"":27},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00298-A1,2026-2,TCC00298,INTERFACE HOMEM MAQUINA,A1,A1,/graduacao/quadrodehorarios/turmas/100000462040,turma_e_encontros_exatos,,Seg 11:00-13:00; Qua 11:00-13:00,CC,31,60,50,60,50,0,0,0,0,False,CC,CC-P7,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":50,""inscritos_vestibulando"":0,""inscritos"":50}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00301-A-A/B-A,2026-2,TCC00301,LAB. DE PROGRAMAÇÃO DE JOGOS,A-A/B-A,AA,/graduacao/quadrodehorarios/turmas/100000462109,turma_contida_e_encontros_contidos,,Ter 11:00-13:00,CC,31,35,35,35,35,0,0,0,0,False,CC;SI,CC-OPT;CC-P2;SI-OPT,True,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":35,""vagas_vestibulando"":0,""vagas"":35,""inscritos_regular"":35,""inscritos_vestibulando"":0,""inscritos"":35}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00301-A-A/B-A,2026-2,TCC00301,LAB. DE PROGRAMAÇÃO DE JOGOS,A-A/B-A,BA,/graduacao/quadrodehorarios/turmas/100000462110,turma_contida_e_encontros_contidos,,Qui 11:00-13:00,CC;SI,31;83,35,27,34,26,1,1,0,0,True,CC;SI,CC-OPT;CC-P2;SI-OPT,True,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":32,""vagas_vestibulando"":2,""vagas"":34,""inscritos_regular"":24,""inscritos_vestibulando"":2,""inscritos"":26},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00304-A1,2026-2,TCC00304,LINGUAGENS DE PROGRAMAÇÃO,A1,A1,/graduacao/quadrodehorarios/turmas/100000462043,turma_e_encontros_exatos,,Seg 11:00-13:00; Qua 11:00-13:00,CC,31;97,62,61,61,60,0,0,1,1,False,CC,CC-P4,False,True,"[{""codigo_curso"":""97"",""curso"":""Disciplina Isolada"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":61,""vagas_vestibulando"":0,""vagas"":61,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00305-A1,2026-2,TCC00305,LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO,A1,A1,/graduacao/quadrodehorarios/turmas/100000462044,turma_e_encontros_exatos,,Seg 09:00-11:00; Qua 09:00-11:00,CC,31,60,59,60,59,0,0,0,0,False,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":59,""inscritos_vestibulando"":0,""inscritos"":59}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00305-X1,2026-2,TCC00305,LINGUAGENS FORMAIS E TEORIA DA COMPUTAÇÃO,X1,X1,/graduacao/quadrodehorarios/turmas/100000464005,turma_e_encontros_exatos,,Seg 09:00-11:00; Qua 09:00-11:00,CC,31,60,60,60,60,0,0,0,0,False,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00306-A1,2026-2,TCC00306,METODOS NUMERICOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462045,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC,31,61,60,61,60,0,0,0,0,False,CC,CC-P4,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":61,""vagas_vestibulando"":0,""vagas"":61,""inscritos_regular"":60,""inscritos_vestibulando"":0,""inscritos"":60}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00307-A1,2026-2,TCC00307,PROGRAMAÇÃO CIENTÍFICA,A1,A1,/graduacao/quadrodehorarios/turmas/100000462049,turma_e_encontros_exatos,,Ter 07:00-09:00; Qui 07:00-09:00,CC,31;50,65,65,61,61,0,0,4,4,False,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":61,""vagas_vestibulando"":0,""vagas"":61,""inscritos_regular"":61,""inscritos_vestibulando"":0,""inscritos"":61},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00308-A1,2026-2,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,A1,A1,/graduacao/quadrodehorarios/turmas/100000462055,turma_e_encontros_exatos,,Seg 16:00-18:00; Qua 16:00-18:00,CC,123;31,49,42,25,21,0,0,24,21,False,CC,CC-P1,False,True,"[{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":5,""vagas_vestibulando"":19,""vagas"":24,""inscritos_regular"":3,""inscritos_vestibulando"":18,""inscritos"":21},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":15,""vagas"":25,""inscritos_regular"":6,""inscritos_vestibulando"":15,""inscritos"":21}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00308-B1,2026-2,TCC00308,PROGRAMAÇÃO DE COMPUTADORES I,B1,B1,/graduacao/quadrodehorarios/turmas/100000462054,turma_e_encontros_exatos,,Seg 16:00-18:00; Qua 16:00-18:00,CC,123;31,49,38,45,34,0,0,4,4,False,CC,CC-P1,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":10,""vagas_vestibulando"":35,""vagas"":45,""inscritos_regular"":1,""inscritos_vestibulando"":33,""inscritos"":34},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00312-A1,2026-2,TCC00312,PROJETO DE SOFTWARE,A1,A1,/graduacao/quadrodehorarios/turmas/100000462074,turma_e_encontros_exatos,,Seg 11:00-13:00; Qua 11:00-13:00,CC,31,61,61,61,61,0,0,0,0,False,CC,CC-P5,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":61,""vagas_vestibulando"":0,""vagas"":61,""inscritos_regular"":61,""inscritos_vestibulando"":0,""inscritos"":61}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00313-A1,2026-2,TCC00313,REDES DE COMPUTADORES I,A1,A1,/graduacao/quadrodehorarios/turmas/100000462084,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC,31;83,62,43,60,41,2,2,0,0,True,CC,CC-P5,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":41,""inscritos_vestibulando"":0,""inscritos"":41},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00314-A1,2026-2,TCC00314,REDES DE COMPUTADORES II,A1,A1,/graduacao/quadrodehorarios/turmas/100000462085,turma_e_encontros_exatos,,Ter 11:00-13:00; Qui 11:00-13:00,CC,31,60,49,60,49,0,0,0,0,False,CC,CC-P6,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":60,""vagas_vestibulando"":0,""vagas"":60,""inscritos_regular"":49,""inscritos_vestibulando"":0,""inscritos"":49}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
2026-2-TCC00315-A1,2026-2,TCC00315,SISTEMAS DISTRIBUÍDOS,A1,A1,/graduacao/quadrodehorarios/turmas/100000462095,turma_e_encontros_exatos,,Ter 09:00-11:00; Qui 09:00-11:00,CC;SI,31;83,60,53,58,52,2,1,0,0,True,CC,CC-P7,False,True,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":58,""vagas_vestibulando"":0,""vagas"":58,""inscritos_regular"":52,""inscritos_vestibulando"":0,""inscritos"":52},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",webscrap/turmas_2026_raw.csv + dados/processados/turmas_2026.csv
