semestre,codigo,disciplina,curso,periodo_curricular,turma,turma_url,horarios,vagas_por_curso,quantidade_secoes_alternativas,vinculada_ao_pdf,tratamento_no_modelo
2026-2,GAN00140,ÁLGEBRA LINEAR,CC,,I2,/graduacao/quadrodehorarios/turmas/100000463187,Seg 16:00-18:00; Qua 16:00-18:00,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":31,""vagas_vestibulando"":5,""vagas"":36,""inscritos_regular"":12,""inscritos_vestibulando"":0,""inscritos"":12},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":14,""vagas_vestibulando"":0,""vagas"":14,""inscritos_regular"":14,""inscritos_vestibulando"":0,""inscritos"":14},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",3,False,
2026-2,GAN00140,ÁLGEBRA LINEAR,SI,,M2,/graduacao/quadrodehorarios/turmas/100000463191,Ter 16:00-18:00; Qui 16:00-18:00,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":31,""vagas_vestibulando"":0,""vagas"":31,""inscritos_regular"":30,""inscritos_vestibulando"":0,""inscritos"":30},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":18,""vagas_vestibulando"":0,""vagas"":18,""inscritos_regular"":18,""inscritos_vestibulando"":0,""inscritos"":18},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""25"",""curso"":""Física"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2}]",3,False,
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,SI,,B2,/graduacao/quadrodehorarios/turmas/100000463193,Seg 16:00-18:00; Qua 16:00-18:00,"[{""codigo_curso"":""48"",""curso"":""Biomedicina"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":25,""vagas_vestibulando"":0,""vagas"":25,""inscritos_regular"":25,""inscritos_vestibulando"":0,""inscritos"":25},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7}]",4,False,
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,SI,,D2,/graduacao/quadrodehorarios/turmas/100000463195,Seg 18:00-20:00; Qua 18:00-20:00,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":29,""vagas_vestibulando"":0,""vagas"":29,""inscritos_regular"":27,""inscritos_vestibulando"":0,""inscritos"":27},{""codigo_curso"":""117"",""curso"":""Administração Pública"",""vagas_regular"":31,""vagas_vestibulando"":0,""vagas"":31,""inscritos_regular"":21,""inscritos_vestibulando"":0,""inscritos"":21}]",4,False,
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,SI,,E2,/graduacao/quadrodehorarios/turmas/100000463196,Seg 18:00-20:00; Qua 18:00-20:00,"[{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":15,""vagas_vestibulando"":15,""vagas"":30,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":5,""vagas"":6,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""86"",""curso"":""Administração Pública"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",4,False,
2026-2,GAN00144,COMPLEMENTOS DE MATEMÁTICA APLICADA,SI,,F2,/graduacao/quadrodehorarios/turmas/100000463197,Seg 20:00-22:00; Qua 20:00-22:00,"[{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":31,""vagas_vestibulando"":0,""vagas"":31,""inscritos_regular"":31,""inscritos_vestibulando"":0,""inscritos"":31},{""codigo_curso"":""23"",""curso"":""Administração"",""vagas_regular"":30,""vagas_vestibulando"":0,""vagas"":30,""inscritos_regular"":25,""inscritos_vestibulando"":0,""inscritos"":25}]",4,False,
2026-2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,CC,,A2,/graduacao/quadrodehorarios/turmas/100000463207,Seg 14:00-16:00; Qua 14:00-16:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":38,""vagas_vestibulando"":1,""vagas"":39,""inscritos_regular"":21,""inscritos_vestibulando"":1,""inscritos"":22},{""codigo_curso"":""123"",""curso"":""Inteligência Artificial e Ciência de Dados"",""vagas_regular"":20,""vagas_vestibulando"":0,""vagas"":20,""inscritos_regular"":11,""inscritos_vestibulando"":0,""inscritos"":11},{""codigo_curso"":""58"",""curso"":""Filosofia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",2,False,
2026-2,GAN00166,LÓGICA PARA A CIÊNCIA DA COMPUTAÇÃO,CC,,B2,/graduacao/quadrodehorarios/turmas/100000463208,Ter 14:00-16:00; Qui 14:00-16:00,"[{""codigo_curso"":""54"",""curso"":""Estatística"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":55,""vagas_vestibulando"":0,""vagas"":55,""inscritos_regular"":53,""inscritos_vestibulando"":0,""inscritos"":53},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",2,False,
2026-2,GAN00167,MATEMÁTICA DISCRETA,CC,,B2,/graduacao/quadrodehorarios/turmas/100000463210,Seg 14:00-16:00; Qua 14:00-16:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":0,""vagas_vestibulando"":50,""vagas"":50,""inscritos_regular"":0,""inscritos_vestibulando"":47,""inscritos"":47}]",2,False,
2026-2,GAN00167,MATEMÁTICA DISCRETA,CC,,C2,/graduacao/quadrodehorarios/turmas/100000463211,Seg 14:00-16:00; Qua 14:00-16:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":50,""vagas_vestibulando"":0,""vagas"":50,""inscritos_regular"":42,""inscritos_vestibulando"":0,""inscritos"":42}]",2,False,
2026-2,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,C1,/graduacao/quadrodehorarios/turmas/100000458304,Seg 11:00-13:00; Qua 11:00-13:00,"[{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",5,False,
2026-2,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,E1,/graduacao/quadrodehorarios/turmas/100000458326,Seg 18:00-20:00; Qua 18:00-20:00,"[{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":26,""vagas_vestibulando"":0,""vagas"":26,""inscritos_regular"":26,""inscritos_vestibulando"":0,""inscritos"":26},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":11,""vagas_vestibulando"":0,""vagas"":11,""inscritos_regular"":11,""inscritos_vestibulando"":0,""inscritos"":11},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""22"",""curso"":""Ciências Contábeis"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":4,""vagas_vestibulando"":1,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":1,""inscritos"":3}]",5,False,
2026-2,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,F1,/graduacao/quadrodehorarios/turmas/100000458328,Seg 20:00-22:00; Qua 20:00-22:00,"[{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":45,""vagas_vestibulando"":0,""vagas"":45,""inscritos_regular"":44,""inscritos_vestibulando"":0,""inscritos"":44},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""59"",""curso"":""Relações Internacionais"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4}]",5,False,
2026-2,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,G2,/graduacao/quadrodehorarios/turmas/100000458334,Ter 11:00-13:00; Qui 11:00-13:00,"[{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":20,""vagas_vestibulando"":0,""vagas"":20,""inscritos_regular"":20,""inscritos_vestibulando"":0,""inscritos"":20},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""28"",""curso"":""Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""29"",""curso"":""Química Industrial"",""vagas_regular"":12,""vagas_vestibulando"":0,""vagas"":12,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5}]",5,False,
2026-2,GET00116,FUNDAMENTOS DE ESTATISTICA APLICADA,SI,,H1,/graduacao/quadrodehorarios/turmas/100000458335,Ter 18:00-20:00; Qui 18:00-20:00,"[{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""44"",""curso"":""Ciências Biológicas"",""vagas_regular"":23,""vagas_vestibulando"":0,""vagas"":23,""inscritos_regular"":21,""inscritos_vestibulando"":0,""inscritos"":21},{""codigo_curso"":""96"",""curso"":""Desenho Industrial"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""50"",""curso"":""Geofísica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""20"",""curso"":""Matemática"",""vagas_regular"":4,""vagas_vestibulando"":0,""vagas"":4,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":14,""vagas_vestibulando"":1,""vagas"":15,""inscritos_regular"":12,""inscritos_vestibulando"":1,""inscritos"":13},{""codigo_curso"":""59"",""curso"":""Relações Internacionais"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1}]",5,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,A1,/graduacao/quadrodehorarios/turmas/100000459116,Seg 09:00-11:00; Qua 09:00-11:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":9,""vagas_vestibulando"":1,""vagas"":10,""inscritos_regular"":8,""inscritos_vestibulando"":1,""inscritos"":9},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":22,""vagas_vestibulando"":0,""vagas"":22,""inscritos_regular"":20,""inscritos_vestibulando"":0,""inscritos"":20},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":11,""vagas_vestibulando"":0,""vagas"":11,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9}]",7,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,B1,/graduacao/quadrodehorarios/turmas/100000459118,Seg 11:00-13:00; Qua 11:00-13:00,"[{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":11,""vagas_vestibulando"":0,""vagas"":11,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":8,""inscritos_vestibulando"":0,""inscritos"":8}]",7,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,C1,/graduacao/quadrodehorarios/turmas/100000459121,Seg 14:00-16:00; Qua 14:00-16:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":24,""vagas_vestibulando"":0,""vagas"":24,""inscritos_regular"":24,""inscritos_vestibulando"":0,""inscritos"":24},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":10,""vagas_vestibulando"":0,""vagas"":10,""inscritos_regular"":10,""inscritos_vestibulando"":0,""inscritos"":10},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6}]",7,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,E1,/graduacao/quadrodehorarios/turmas/100000459127,Seg 18:00-20:00; Qua 18:00-20:00,"[{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":5,""inscritos_vestibulando"":0,""inscritos"":5},{""codigo_curso"":""43"",""curso"":""Engenharia Agrícola e Ambiental"",""vagas_regular"":7,""vagas_vestibulando"":0,""vagas"":7,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":6,""vagas_vestibulando"":0,""vagas"":6,""inscritos_regular"":6,""inscritos_vestibulando"":0,""inscritos"":6},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":14,""vagas_vestibulando"":0,""vagas"":14,""inscritos_regular"":14,""inscritos_vestibulando"":0,""inscritos"":14},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""95"",""curso"":""Ciência Ambiental"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""83"",""curso"":""Sistemas de Informação"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""98"",""curso"":""Sociologia"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""102"",""curso"":""Segurança Pública"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",7,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,F1,/graduacao/quadrodehorarios/turmas/100000459128,Ter 09:00-11:00; Qui 09:00-11:00,"[{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":15,""vagas_vestibulando"":0,""vagas"":15,""inscritos_regular"":15,""inscritos_vestibulando"":0,""inscritos"":15},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":6,""vagas_vestibulando"":1,""vagas"":7,""inscritos_regular"":5,""inscritos_vestibulando"":1,""inscritos"":6},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":20,""vagas_vestibulando"":0,""vagas"":20,""inscritos_regular"":13,""inscritos_vestibulando"":0,""inscritos"":13},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":11,""vagas_vestibulando"":0,""vagas"":11,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7}]",7,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,H1,/graduacao/quadrodehorarios/turmas/100000459130,Ter 14:00-16:00; Qui 14:00-16:00,"[{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":2,""vagas_vestibulando"":0,""vagas"":2,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""51"",""curso"":""Engenharia de Petróleo"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""56"",""curso"":""Eng. de Recursos Hídricos e Meio Ambiente"",""vagas_regular"":13,""vagas_vestibulando"":0,""vagas"":13,""inscritos_regular"":4,""inscritos_vestibulando"":0,""inscritos"":4},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":9,""vagas_vestibulando"":0,""vagas"":9,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":13,""vagas_vestibulando"":0,""vagas"":13,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""97"",""curso"":""Disciplina Isolada"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0}]",7,False,
2026-2,GET00177,ESTATÍSTICA BÁSICA,CC,,J1,/graduacao/quadrodehorarios/turmas/100000459132,Ter 18:00-20:00; Qui 18:00-20:00,"[{""codigo_curso"":""40"",""curso"":""Engenharia Mecânica"",""vagas_regular"":1,""vagas_vestibulando"":0,""vagas"":1,""inscritos_regular"":1,""inscritos_vestibulando"":0,""inscritos"":1},{""codigo_curso"":""31"",""curso"":""Ciência da Computação"",""vagas_regular"":5,""vagas_vestibulando"":0,""vagas"":5,""inscritos_regular"":0,""inscritos_vestibulando"":0,""inscritos"":0},{""codigo_curso"":""37"",""curso"":""Engenharia Civil"",""vagas_regular"":11,""vagas_vestibulando"":0,""vagas"":11,""inscritos_regular"":9,""inscritos_vestibulando"":0,""inscritos"":9},{""codigo_curso"":""42"",""curso"":""Engenharia de Produção"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":3,""inscritos_vestibulando"":0,""inscritos"":3},{""codigo_curso"":""41"",""curso"":""Engenharia de Telecomunicações"",""vagas_regular"":3,""vagas_vestibulando"":0,""vagas"":3,""inscritos_regular"":2,""inscritos_vestibulando"":0,""inscritos"":2},{""codigo_curso"":""38"",""curso"":""Engenharia Elétrica"",""vagas_regular"":8,""vagas_vestibulando"":0,""vagas"":8,""inscritos_regular"":7,""inscritos_vestibulando"":0,""inscritos"":7},{""codigo_curso"":""27"",""curso"":""Engenharia Química"",""vagas_regular"":5,""vagas_vestibulando"":1,""vagas"":6,""inscritos_regular"":4,""inscritos_vestibulando"":1,""inscritos"":5}]",7,False,
